sku,store_view_code,attribute_set_code,product_type,categories,product_websites,name,description,short_description,weight,product_online,tax_class_name,visibility,price,special_price,special_price_from_date,special_price_to_date,url_key,meta_title,meta_keywords,meta_description,base_image,base_image_label,small_image,small_image_label,thumbnail_image,thumbnail_image_label,swatch_image,swatch_image_label,created_at,updated_at,new_from_date,new_to_date,display_product_options_in,map_price,msrp_price,map_enabled,gift_message_available,custom_design,custom_design_from,custom_design_to,custom_layout_update,page_layout,product_options_container,msrp_display_actual_price_type,country_of_manufacture,additional_attributes,qty,out_of_stock_qty,use_config_min_qty,is_qty_decimal,allow_backorders,use_config_backorders,min_cart_qty,use_config_min_sale_qty,max_cart_qty,use_config_max_sale_qty,is_in_stock,notify_on_stock_below,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,is_decimal_divided,website_id,related_skus,related_position,crosssell_skus,crosssell_position,upsell_skus,upsell_position,additional_images,additional_image_labels,hide_from_product_page,custom_options,bundle_price_type,bundle_sku_type,bundle_price_view,bundle_weight_type,bundle_values,bundle_shipment_type,associated_skus,downloadable_links,downloadable_samples,configurable_variations,configurable_variation_labels
HBG103318S,,Default,simple,Default Category/HOT DEALS,base,HBG103318-Silver,"<style>#html-body [data-pb-style=DD55HFG]{justify-content:flex-start;display:flex;flex-direction:column;background-position:left top;background-size:cover;background-repeat:no-repeat;background-attachment:scroll}</style><div data-content-type=""row"" data-appearance=""contained"" data-element=""main""><div data-enable-parallax=""0"" data-parallax-speed=""0.5"" data-background-images=""{}"" data-background-type=""image"" data-video-loop=""true"" data-video-play-only-visible=""true"" data-video-lazy-load=""true"" data-video-fallback-src="""" data-element=""inner"" data-pb-style=""DD55HFG""><div data-content-type=""text"" data-appearance=""default"" data-element=""main""><p>California Proposition 65 warning<br>""WARNING: This product may contain chemicals known to the State of California to cause cancer, birth defects or other reproductive harm"".&nbsp;</p></div></div></div>",<p>Animal Print Shoulder Handbag</p>,0.25,1,0,Not Visible Individually,5,,,,hbg103318-silver,HBG103318,HBG103318,"HBG103318 #html-body [data-pb-style=DD55HFG]{justify-content:flex-start;display:flex;flex-direction:column;background-position:left top;background-size:cover;background-repeat:no-repeat;background-attachment:scroll}California Proposition 65 warning""WARNIN",/h/b/hbg103318_s_b_2_1.jpg,,/h/b/hbg103318_s_b_2_1.jpg,,/h/b/hbg103318_s_b_2_1.jpg,,/h/b/hbg103318_s_b_2_1.jpg,,"6/6/25, 8:58 PM","6/6/25, 8:58 PM",,,Block after Info Column,,,,No,,,,,,,,,"color=Silver,sale=No,size=S",60,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,/h/b/hbg103318_s_b_2_1.jpg,,,,,,,,,,,,,,
HBG103318,,Default,configurable,Default Category/HOT DEALS,base,HBG103318,"<style>#html-body [data-pb-style=DD55HFG]{justify-content:flex-start;display:flex;flex-direction:column;background-position:left top;background-size:cover;background-repeat:no-repeat;background-attachment:scroll}</style><div data-content-type=""row"" data-appearance=""contained"" data-element=""main""><div data-enable-parallax=""0"" data-parallax-speed=""0.5"" data-background-images=""{}"" data-background-type=""image"" data-video-loop=""true"" data-video-play-only-visible=""true"" data-video-lazy-load=""true"" data-video-fallback-src="""" data-element=""inner"" data-pb-style=""DD55HFG""><div data-content-type=""text"" data-appearance=""default"" data-element=""main""><p>California Proposition 65 warning<br>""WARNING: This product may contain chemicals known to the State of California to cause cancer, birth defects or other reproductive harm"".&nbsp;</p></div></div></div>",<p>Animal Print Shoulder Handbag</p>,0.25,1,0,"Catalog, Search",,,,,hbg103318,HBG103318,HBG103318,"HBG103318 #html-body [data-pb-style=DD55HFG]{justify-content:flex-start;display:flex;flex-direction:column;background-position:left top;background-size:cover;background-repeat:no-repeat;background-attachment:scroll}California Proposition 65 warning""WARNIN",/h/b/hbg103318_s_b.jpg,,/h/b/hbg103318_s_b.jpg,,/h/b/hbg103318_s_b.jpg,,,,"6/6/25, 8:58 PM","6/6/25, 8:58 PM",,,Block after Info Column,,,,Use config,,,,,,,Use config,,"sale=No,size=S",0,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,/h/b/hbg103318_s_b.jpg,,,,,,,,,,,,,"sku=HBG103318B,color=Black|sku=HBG103318BR,color=Brown|sku=HBG103318G,color=Gold|sku=HBG103318R,color=Red|sku=HBG103318S,color=Silver",color=Color
HBG103235B,,Default,simple,Default Category/HOT DEALS,base,HBG103235-Black,"<style>#html-body [data-pb-style=WMJ8DPF]{justify-content:flex-start;display:flex;flex-direction:column;background-position:left top;background-size:cover;background-repeat:no-repeat;background-attachment:scroll}</style><div data-content-type=""row"" data-appearance=""contained"" data-element=""main""><div data-enable-parallax=""0"" data-parallax-speed=""0.5"" data-background-images=""{}"" data-background-type=""image"" data-video-loop=""true"" data-video-play-only-visible=""true"" data-video-lazy-load=""true"" data-video-fallback-src="""" data-element=""inner"" data-pb-style=""WMJ8DPF""><div data-content-type=""text"" data-appearance=""default"" data-element=""main""><p>California Proposition 65 warning<br>""WARNING: This product may contain chemicals known to the State of California to cause cancer, birth defects or other reproductive harm"".&nbsp;</p></div></div></div>",<p>Ladies Round Shaped Faux Leather&nbsp;</p>,0.25,1,0,Not Visible Individually,10,,,,hbg103235-black,HBG103235,HBG103235,"HBG103235 #html-body [data-pb-style=WMJ8DPF]{justify-content:flex-start;display:flex;flex-direction:column;background-position:left top;background-size:cover;background-repeat:no-repeat;background-attachment:scroll}California Proposition 65 warning""WARNIN",/h/b/hbg103235gy.b.bei_1_1.jpg,,/h/b/hbg103235gy.b.bei_1_1.jpg,,/h/b/hbg103235gy.b.bei_1_1.jpg,,/h/b/hbg103235gy.b.bei_1_1.jpg,,"6/17/25, 9:09 PM","6/17/25, 9:09 PM",,,Block after Info Column,,,,No,,,,,,,,,"color=Black,sale=No,size=S",48,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,/h/b/hbg103235gy.b.bei_1_1.jpg,,,,,,,,,,,,,,
HBG103235BEI,,Default,simple,Default Category/HOT DEALS,base,HBG103235-Beige,"<style>#html-body [data-pb-style=WMJ8DPF]{justify-content:flex-start;display:flex;flex-direction:column;background-position:left top;background-size:cover;background-repeat:no-repeat;background-attachment:scroll}</style><div data-content-type=""row"" data-appearance=""contained"" data-element=""main""><div data-enable-parallax=""0"" data-parallax-speed=""0.5"" data-background-images=""{}"" data-background-type=""image"" data-video-loop=""true"" data-video-play-only-visible=""true"" data-video-lazy-load=""true"" data-video-fallback-src="""" data-element=""inner"" data-pb-style=""WMJ8DPF""><div data-content-type=""text"" data-appearance=""default"" data-element=""main""><p>California Proposition 65 warning<br>""WARNING: This product may contain chemicals known to the State of California to cause cancer, birth defects or other reproductive harm"".&nbsp;</p></div></div></div>",<p>Ladies Round Shaped Faux Leather&nbsp;</p>,0.25,1,0,Not Visible Individually,10,,,,hbg103235-beige,HBG103235,HBG103235,"HBG103235 #html-body [data-pb-style=WMJ8DPF]{justify-content:flex-start;display:flex;flex-direction:column;background-position:left top;background-size:cover;background-repeat:no-repeat;background-attachment:scroll}California Proposition 65 warning""WARNIN",/h/b/hbg103235gy.b.bei_2_1.jpg,,/h/b/hbg103235gy.b.bei_2_1.jpg,,/h/b/hbg103235gy.b.bei_2_1.jpg,,/h/b/hbg103235gy.b.bei_2_1.jpg,,"6/17/25, 9:09 PM","6/17/25, 9:09 PM",,,Block after Info Column,,,,No,,,,,,,,,"color=Beige,sale=No,size=S",48,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,/h/b/hbg103235gy.b.bei_2_1.jpg,,,,,,,,,,,,,,
HBG103235BUR,,Default,simple,Default Category/HOT DEALS,base,HBG103235-Burgundy,"<style>#html-body [data-pb-style=WMJ8DPF]{justify-content:flex-start;display:flex;flex-direction:column;background-position:left top;background-size:cover;background-repeat:no-repeat;background-attachment:scroll}</style><div data-content-type=""row"" data-appearance=""contained"" data-element=""main""><div data-enable-parallax=""0"" data-parallax-speed=""0.5"" data-background-images=""{}"" data-background-type=""image"" data-video-loop=""true"" data-video-play-only-visible=""true"" data-video-lazy-load=""true"" data-video-fallback-src="""" data-element=""inner"" data-pb-style=""WMJ8DPF""><div data-content-type=""text"" data-appearance=""default"" data-element=""main""><p>California Proposition 65 warning<br>""WARNING: This product may contain chemicals known to the State of California to cause cancer, birth defects or other reproductive harm"".&nbsp;</p></div></div></div>",<p>Ladies Round Shaped Faux Leather&nbsp;</p>,0.25,1,0,Not Visible Individually,10,,,,hbg103235-burgundy,HBG103235,HBG103235,"HBG103235 #html-body [data-pb-style=WMJ8DPF]{justify-content:flex-start;display:flex;flex-direction:column;background-position:left top;background-size:cover;background-repeat:no-repeat;background-attachment:scroll}California Proposition 65 warning""WARNIN",/h/b/hbg103235r.gr.mu_4.jpg,,/h/b/hbg103235r.gr.mu_4.jpg,,/h/b/hbg103235r.gr.mu_4.jpg,,/h/b/hbg103235r.gr.mu_4.jpg,,"6/17/25, 9:09 PM","6/17/25, 9:09 PM",,,Block after Info Column,,,,No,,,,,,,,,"color=Burgundy,sale=No,size=S",48,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,/h/b/hbg103235r.gr.mu_4.jpg,,,,,,,,,,,,,,
HBG103235GR,,Default,simple,Default Category/HOT DEALS,base,HBG103235-Green,"<style>#html-body [data-pb-style=WMJ8DPF]{justify-content:flex-start;display:flex;flex-direction:column;background-position:left top;background-size:cover;background-repeat:no-repeat;background-attachment:scroll}</style><div data-content-type=""row"" data-appearance=""contained"" data-element=""main""><div data-enable-parallax=""0"" data-parallax-speed=""0.5"" data-background-images=""{}"" data-background-type=""image"" data-video-loop=""true"" data-video-play-only-visible=""true"" data-video-lazy-load=""true"" data-video-fallback-src="""" data-element=""inner"" data-pb-style=""WMJ8DPF""><div data-content-type=""text"" data-appearance=""default"" data-element=""main""><p>California Proposition 65 warning<br>""WARNING: This product may contain chemicals known to the State of California to cause cancer, birth defects or other reproductive harm"".&nbsp;</p></div></div></div>",<p>Ladies Round Shaped Faux Leather&nbsp;</p>,0.25,1,0,Not Visible Individually,10,,,,hbg103235-green,HBG103235,HBG103235,"HBG103235 #html-body [data-pb-style=WMJ8DPF]{justify-content:flex-start;display:flex;flex-direction:column;background-position:left top;background-size:cover;background-repeat:no-repeat;background-attachment:scroll}California Proposition 65 warning""WARNIN",/h/b/hbg103235r.gr.mu_1_1.jpg,,/h/b/hbg103235r.gr.mu_1_1.jpg,,/h/b/hbg103235r.gr.mu_1_1.jpg,,/h/b/hbg103235r.gr.mu_1_1.jpg,,"6/17/25, 9:09 PM","6/17/25, 9:09 PM",,,Block after Info Column,,,,No,,,,,,,,,"color=Green,sale=No,size=S",48,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,/h/b/hbg103235r.gr.mu_1_1.jpg,,,,,,,,,,,,,,
HBG103235GY,,Default,simple,Default Category/HOT DEALS,base,HBG103235-Gray,"<style>#html-body [data-pb-style=WMJ8DPF]{justify-content:flex-start;display:flex;flex-direction:column;background-position:left top;background-size:cover;background-repeat:no-repeat;background-attachment:scroll}</style><div data-content-type=""row"" data-appearance=""contained"" data-element=""main""><div data-enable-parallax=""0"" data-parallax-speed=""0.5"" data-background-images=""{}"" data-background-type=""image"" data-video-loop=""true"" data-video-play-only-visible=""true"" data-video-lazy-load=""true"" data-video-fallback-src="""" data-element=""inner"" data-pb-style=""WMJ8DPF""><div data-content-type=""text"" data-appearance=""default"" data-element=""main""><p>California Proposition 65 warning<br>""WARNING: This product may contain chemicals known to the State of California to cause cancer, birth defects or other reproductive harm"".&nbsp;</p></div></div></div>",<p>Ladies Round Shaped Faux Leather&nbsp;</p>,0.25,1,0,Not Visible Individually,10,,,,hbg103235-gray,HBG103235,HBG103235,"HBG103235 #html-body [data-pb-style=WMJ8DPF]{justify-content:flex-start;display:flex;flex-direction:column;background-position:left top;background-size:cover;background-repeat:no-repeat;background-attachment:scroll}California Proposition 65 warning""WARNIN",/h/b/hbg103235gy.b.bei_3_1.jpg,,/h/b/hbg103235gy.b.bei_3_1.jpg,,/h/b/hbg103235gy.b.bei_3_1.jpg,,/h/b/hbg103235gy.b.bei_3_1.jpg,,"6/17/25, 9:09 PM","6/17/25, 9:09 PM",,,Block after Info Column,,,,No,,,,,,,,,"color=Gray,sale=No,size=S",48,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,/h/b/hbg103235gy.b.bei_3_1.jpg,,,,,,,,,,,,,,
HBG103235MU,,Default,simple,Default Category/HOT DEALS,base,HBG103235-Mustard,"<style>#html-body [data-pb-style=WMJ8DPF]{justify-content:flex-start;display:flex;flex-direction:column;background-position:left top;background-size:cover;background-repeat:no-repeat;background-attachment:scroll}</style><div data-content-type=""row"" data-appearance=""contained"" data-element=""main""><div data-enable-parallax=""0"" data-parallax-speed=""0.5"" data-background-images=""{}"" data-background-type=""image"" data-video-loop=""true"" data-video-play-only-visible=""true"" data-video-lazy-load=""true"" data-video-fallback-src="""" data-element=""inner"" data-pb-style=""WMJ8DPF""><div data-content-type=""text"" data-appearance=""default"" data-element=""main""><p>California Proposition 65 warning<br>""WARNING: This product may contain chemicals known to the State of California to cause cancer, birth defects or other reproductive harm"".&nbsp;</p></div></div></div>",<p>Ladies Round Shaped Faux Leather&nbsp;</p>,0.25,1,0,Not Visible Individually,10,,,,hbg103235-mustard,HBG103235,HBG103235,"HBG103235 #html-body [data-pb-style=WMJ8DPF]{justify-content:flex-start;display:flex;flex-direction:column;background-position:left top;background-size:cover;background-repeat:no-repeat;background-attachment:scroll}California Proposition 65 warning""WARNIN",/h/b/hbg103235r.gr.mu_2_1.jpg,,/h/b/hbg103235r.gr.mu_2_1.jpg,,/h/b/hbg103235r.gr.mu_2_1.jpg,,/h/b/hbg103235r.gr.mu_2_1.jpg,,"6/17/25, 9:09 PM","6/17/25, 9:09 PM",,,Block after Info Column,,,,No,,,,,,,,,"color=Mustard,sale=No,size=S",48,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,/h/b/hbg103235r.gr.mu_2_1.jpg,,,,,,,,,,,,,,
HBG103235R,,Default,simple,Default Category/HOT DEALS,base,HBG103235-Red,"<style>#html-body [data-pb-style=WMJ8DPF]{justify-content:flex-start;display:flex;flex-direction:column;background-position:left top;background-size:cover;background-repeat:no-repeat;background-attachment:scroll}</style><div data-content-type=""row"" data-appearance=""contained"" data-element=""main""><div data-enable-parallax=""0"" data-parallax-speed=""0.5"" data-background-images=""{}"" data-background-type=""image"" data-video-loop=""true"" data-video-play-only-visible=""true"" data-video-lazy-load=""true"" data-video-fallback-src="""" data-element=""inner"" data-pb-style=""WMJ8DPF""><div data-content-type=""text"" data-appearance=""default"" data-element=""main""><p>California Proposition 65 warning<br>""WARNING: This product may contain chemicals known to the State of California to cause cancer, birth defects or other reproductive harm"".&nbsp;</p></div></div></div>",<p>Ladies Round Shaped Faux Leather&nbsp;</p>,0.25,1,0,Not Visible Individually,10,,,,hbg103235-red,HBG103235,HBG103235,"HBG103235 #html-body [data-pb-style=WMJ8DPF]{justify-content:flex-start;display:flex;flex-direction:column;background-position:left top;background-size:cover;background-repeat:no-repeat;background-attachment:scroll}California Proposition 65 warning""WARNIN",/h/b/hbg103235r.gr.mu_3_1.jpg,,/h/b/hbg103235r.gr.mu_3_1.jpg,,/h/b/hbg103235r.gr.mu_3_1.jpg,,/h/b/hbg103235r.gr.mu_3_1.jpg,,"6/17/25, 9:09 PM","6/17/25, 9:09 PM",,,Block after Info Column,,,,No,,,,,,,,,"color=Red,sale=No,size=S",48,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,/h/b/hbg103235r.gr.mu_3_1.jpg,,,,,,,,,,,,,,
HBG103235,,Default,configurable,Default Category/HOT DEALS,base,HBG103235,"<style>#html-body [data-pb-style=WMJ8DPF]{justify-content:flex-start;display:flex;flex-direction:column;background-position:left top;background-size:cover;background-repeat:no-repeat;background-attachment:scroll}</style><div data-content-type=""row"" data-appearance=""contained"" data-element=""main""><div data-enable-parallax=""0"" data-parallax-speed=""0.5"" data-background-images=""{}"" data-background-type=""image"" data-video-loop=""true"" data-video-play-only-visible=""true"" data-video-lazy-load=""true"" data-video-fallback-src="""" data-element=""inner"" data-pb-style=""WMJ8DPF""><div data-content-type=""text"" data-appearance=""default"" data-element=""main""><p>California Proposition 65 warning<br>""WARNING: This product may contain chemicals known to the State of California to cause cancer, birth defects or other reproductive harm"".&nbsp;</p></div></div></div>",<p>Ladies Round Shaped Faux Leather&nbsp;</p>,0.25,1,0,"Catalog, Search",,,,,hbg103235,HBG103235,HBG103235,"HBG103235 #html-body [data-pb-style=WMJ8DPF]{justify-content:flex-start;display:flex;flex-direction:column;background-position:left top;background-size:cover;background-repeat:no-repeat;background-attachment:scroll}California Proposition 65 warning""WARNIN",/h/b/hbg103235gy.b.bei.jpg,,/h/b/hbg103235gy.b.bei.jpg,,/h/b/hbg103235gy.b.bei.jpg,,,,"6/17/25, 9:09 PM","6/17/25, 9:09 PM",,,Block after Info Column,,,,Use config,,,,,,,Use config,,"sale=No,size=S",0,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,/h/b/hbg103235gy.b.bei.jpg,,,,,,,,,,,,,"sku=HBG103235B,color=Black|sku=HBG103235BEI,color=Beige|sku=HBG103235BUR,color=Burgundy|sku=HBG103235GR,color=Green|sku=HBG103235GY,color=Gray|sku=HBG103235MU,color=Mustard|sku=HBG103235R,color=Red",color=Color
HBG103236B,,Default,simple,Default Category/HOT DEALS,base,HBG103236-Black,"<style>#html-body [data-pb-style=S0TLRW3]{justify-content:flex-start;display:flex;flex-direction:column;background-position:left top;background-size:cover;background-repeat:no-repeat;background-attachment:scroll}</style><div data-content-type=""row"" data-appearance=""contained"" data-element=""main""><div data-enable-parallax=""0"" data-parallax-speed=""0.5"" data-background-images=""{}"" data-background-type=""image"" data-video-loop=""true"" data-video-play-only-visible=""true"" data-video-lazy-load=""true"" data-video-fallback-src="""" data-element=""inner"" data-pb-style=""S0TLRW3""><div data-content-type=""text"" data-appearance=""default"" data-element=""main""><p>California Proposition 65 warning<br>""WARNING: This product may contain chemicals known to the State of California to cause cancer, birth defects or other reproductive harm"".&nbsp;</p></div></div></div>",<p>Ladies Animal Print Handbag</p>,0.25,1,0,Not Visible Individually,10,,,,hbg103236-black,HBG103236,HBG103236,"HBG103236 #html-body [data-pb-style=S0TLRW3]{justify-content:flex-start;display:flex;flex-direction:column;background-position:left top;background-size:cover;background-repeat:no-repeat;background-attachment:scroll}California Proposition 65 warning""WARNIN",/h/b/hbg103236b.br_3_1.jpg,,/h/b/hbg103236b.br_3_1.jpg,,/h/b/hbg103236b.br_3_1.jpg,,/h/b/hbg103236b.br_3_1.jpg,,"6/17/25, 9:28 PM","6/17/25, 9:28 PM",,,Block after Info Column,,,,No,,,,,,,,,"color=Black,sale=No,size=S",97,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,/h/b/hbg103236b.br_3_1.jpg,,,,,,,,,,,,,,
HBG103236BR,,Default,simple,Default Category/HOT DEALS,base,HBG103236-Brown,"<style>#html-body [data-pb-style=S0TLRW3]{justify-content:flex-start;display:flex;flex-direction:column;background-position:left top;background-size:cover;background-repeat:no-repeat;background-attachment:scroll}</style><div data-content-type=""row"" data-appearance=""contained"" data-element=""main""><div data-enable-parallax=""0"" data-parallax-speed=""0.5"" data-background-images=""{}"" data-background-type=""image"" data-video-loop=""true"" data-video-play-only-visible=""true"" data-video-lazy-load=""true"" data-video-fallback-src="""" data-element=""inner"" data-pb-style=""S0TLRW3""><div data-content-type=""text"" data-appearance=""default"" data-element=""main""><p>California Proposition 65 warning<br>""WARNING: This product may contain chemicals known to the State of California to cause cancer, birth defects or other reproductive harm"".&nbsp;</p></div></div></div>",<p>Ladies Animal Print Handbag</p>,0.25,1,0,Not Visible Individually,10,,,,hbg103236-brown,HBG103236,HBG103236,"HBG103236 #html-body [data-pb-style=S0TLRW3]{justify-content:flex-start;display:flex;flex-direction:column;background-position:left top;background-size:cover;background-repeat:no-repeat;background-attachment:scroll}California Proposition 65 warning""WARNIN",/h/b/hbg103236b.br_3_2.jpg,,/h/b/hbg103236b.br_3_2.jpg,,/h/b/hbg103236b.br_3_2.jpg,,/h/b/hbg103236b.br_3_2.jpg,,"6/17/25, 9:28 PM","6/17/25, 9:28 PM",,,Block after Info Column,,,,No,,,,,,,,,"color=Brown,sale=No,size=S",97,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,/h/b/hbg103236b.br_3_2.jpg,,,,,,,,,,,,,,
HBG103236,,Default,configurable,Default Category/HOT DEALS,base,HBG103236,"<style>#html-body [data-pb-style=S0TLRW3]{justify-content:flex-start;display:flex;flex-direction:column;background-position:left top;background-size:cover;background-repeat:no-repeat;background-attachment:scroll}</style><div data-content-type=""row"" data-appearance=""contained"" data-element=""main""><div data-enable-parallax=""0"" data-parallax-speed=""0.5"" data-background-images=""{}"" data-background-type=""image"" data-video-loop=""true"" data-video-play-only-visible=""true"" data-video-lazy-load=""true"" data-video-fallback-src="""" data-element=""inner"" data-pb-style=""S0TLRW3""><div data-content-type=""text"" data-appearance=""default"" data-element=""main""><p>California Proposition 65 warning<br>""WARNING: This product may contain chemicals known to the State of California to cause cancer, birth defects or other reproductive harm"".&nbsp;</p></div></div></div>",<p>Ladies Animal Print Handbag</p>,0.25,1,0,"Catalog, Search",,,,,hbg103236,HBG103236,HBG103236,"HBG103236 #html-body [data-pb-style=S0TLRW3]{justify-content:flex-start;display:flex;flex-direction:column;background-position:left top;background-size:cover;background-repeat:no-repeat;background-attachment:scroll}California Proposition 65 warning""WARNIN",/h/b/hbg103236b.br_2.jpg,,/h/b/hbg103236b.br_2.jpg,,/h/b/hbg103236b.br_2.jpg,,,,"6/17/25, 9:28 PM","6/17/25, 9:28 PM",,,Block after Info Column,,,,Use config,,,,,,,Use config,,"sale=No,size=S",0,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,/h/b/hbg103236b.br_2.jpg,,,,,,,,,,,,,"sku=HBG103236B,color=Black|sku=HBG103236BR,color=Brown",color=Color
BT0136BL,,Default,simple,"Default Category/HOT DEALS,Default Category/Accessories/Fanny Packs",base,BT0136-Blue,"California Proposition 65 warning, ""WARNING: This product may contain chemicals known to the State of California to cause cancer, birth defects or other reproductive harm"". ",<p>Ladies Fanny Pack</p>,1,1,0,Not Visible Individually,5,,,,bt0136-blue,BT0136,BT0136,BT0136 Ladies Fanny Pack,/b/t/bt0136_bei-pn-bl_-_copy_2.jpg,,/b/t/bt0136_bei-pn-bl_-_copy_2.jpg,,/b/t/bt0136_bei-pn-bl_-_copy_2.jpg,,/b/t/bt0136_bei-pn-bl_-_copy_2.jpg,,"5/16/22, 1:20 PM","3/9/25, 7:53 PM",,,Block after Info Column,,,,No,,,,,,,,,"color=Blue,sale=Yes,size=M",49,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,/b/t/bt0136_bei-pn-bl_-_copy_2.jpg,,,,,,,,,,,,,,
BT0136,,Default,configurable,"Default Category/HOT DEALS,Default Category/Accessories/Fanny Packs",base,BT0136,"California Proposition 65 warning, ""WARNING: This product may contain chemicals known to the State of California to cause cancer, birth defects or other reproductive harm"". ",<p>Ladies Fanny Pack</p>,1,1,0,"Catalog, Search",,,,,bt0136,BT0136,BT0136,BT0136 Ladies Fanny Pack,/b/t/bt0136b.jpg,,/b/t/bt0136b.jpg,,/b/t/bt0136b.jpg,,,,"5/16/22, 1:20 PM","3/9/25, 7:53 PM",,,Block after Info Column,,,,Use config,,,,,,,Use config,,"sale=Yes,size=M",0,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,/b/t/bt0136b.jpg,,,,,,,,,,,,,"sku=BT0136BL,color=Blue",color=Color
BT0173BL,,Default,simple,"Default Category/HOT DEALS,Default Category/Accessories/Fanny Packs",base,BT0173-Blue,"California Proposition 65 warning, ""WARNING: This product may contain chemicals known to the State of California to cause cancer, birth defects or other reproductive harm"". ",<p>Ladies Fanny Pack</p>,0.25,1,0,Not Visible Individually,2.5,,,,bt0173-blue,BT0173,BT0173,BT0173 Ladies Fanny Pack,/b/t/bt0173_gy_bl_r_3.jpg,,/b/t/bt0173_gy_bl_r_3.jpg,,/b/t/bt0173_gy_bl_r_3.jpg,,/b/t/bt0173_gy_bl_r_3.jpg,,"8/7/22, 9:43 AM","3/9/25, 7:53 PM",,,Block after Info Column,,,,No,,,,,,,,,"color=Blue,sale=No,size=S",72,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,/b/t/bt0173_gy_bl_r_3.jpg,,,,,,,,,,,,,,
BT0173BR,,Default,simple,"Default Category/HOT DEALS,Default Category/Accessories/Fanny Packs",base,BT0173-Brown,"California Proposition 65 warning, ""WARNING: This product may contain chemicals known to the State of California to cause cancer, birth defects or other reproductive harm"". ",<p>Ladies Fanny Pack</p>,0.25,1,0,Not Visible Individually,2.5,,,,bt0173-brown,BT0173,BT0173,BT0173 Ladies Fanny Pack,/b/t/bt0173_br_2_1.jpg,,/b/t/bt0173_br_2_1.jpg,,/b/t/bt0173_br_2_1.jpg,,/b/t/bt0173_br_2_1.jpg,,"8/7/22, 9:43 AM","3/9/25, 7:53 PM",,,Block after Info Column,,,,No,,,,,,,,,"color=Brown,sale=No,size=S",104,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,/b/t/bt0173_br_2_1.jpg,,,,,,,,,,,,,,
BT0173FU,,Default,simple,"Default Category/HOT DEALS,Default Category/Accessories/Fanny Packs",base,BT0173-Fuchsia,"California Proposition 65 warning, ""WARNING: This product may contain chemicals known to the State of California to cause cancer, birth defects or other reproductive harm"". ",<p>Ladies Fanny Pack</p>,0.25,1,0,Not Visible Individually,2.5,,,,bt0173-fuchsia,BT0173,BT0173,BT0173 Ladies Fanny Pack,/b/t/bt0173_or_gr_fu_3.jpg,,/b/t/bt0173_or_gr_fu_3.jpg,,/b/t/bt0173_or_gr_fu_3.jpg,,/b/t/bt0173_or_gr_fu_3.jpg,,"8/7/22, 9:43 AM","3/9/25, 7:53 PM",,,Block after Info Column,,,,No,,,,,,,,,"color=Fuchsia,sale=No,size=S",40,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,/b/t/bt0173_or_gr_fu_3.jpg,,,,,,,,,,,,,,
BT0173GY,,Default,simple,"Default Category/HOT DEALS,Default Category/Accessories/Fanny Packs",base,BT0173-Gray,"California Proposition 65 warning, ""WARNING: This product may contain chemicals known to the State of California to cause cancer, birth defects or other reproductive harm"". ",<p>Ladies Fanny Pack</p>,0.25,1,0,Not Visible Individually,2.5,,,,bt0173-gray,BT0173,BT0173,BT0173 Ladies Fanny Pack,/b/t/bt0173_gy_bl_r_1_1.jpg,,/b/t/bt0173_gy_bl_r_1_1.jpg,,/b/t/bt0173_gy_bl_r_1_1.jpg,,/b/t/bt0173_gy_bl_r_1_1.jpg,,"8/7/22, 9:43 AM","3/9/25, 7:53 PM",,,Block after Info Column,,,,No,,,,,,,,,"color=Gray,sale=No,size=S",84,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,/b/t/bt0173_gy_bl_r_1_1.jpg,,,,,,,,,,,,,,
